,Type,Year,Color,Engine_Size,Mileage,Region,Price,Gear_Type_Encoded,Options_Full,Options_Semi Full,Options_Standard,Origin_Gulf Arabic,Origin_Other,Origin_Saudi,Fuel_Type_Diesel,Fuel_Type_Gas,Fuel_Type_Hybrid
2254,0.08831908831908832,0.20179999999999998,0.5714285714285714,0.24,0.009,0.0,0.00057,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2255,0.35327635327635326,0.20179999999999998,0.07142857142857142,0.24,0.0093,0.0,0.00054,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2256,0.03133903133903134,0.2017,0.2857142857142857,0.13999999999999999,0.0102,0.07692307692307693,0.00027499999999999996,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2257,0.1225071225071225,0.2017,0.42857142857142855,0.35,0.0072,0.07692307692307693,0.0006500000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2258,0.1225071225071225,0.20129999999999998,0.07142857142857142,0.35,0.0128,0.07692307692307693,0.00045,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2259,0.02564102564102564,0.2015,0.2857142857142857,0.53,0.0189,0.07692307692307693,0.0013000000000000002,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2260,0.150997150997151,0.2017,0.2857142857142857,0.4,0.026499999999999996,0.07692307692307693,0.0010999999999999998,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2262,0.03418803418803419,0.20179999999999998,0.2857142857142857,0.16,0.012399999999999998,0.4230769230769231,0.0004,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2263,0.08831908831908832,0.20179999999999998,0.2857142857142857,0.24,0.0063,0.5384615384615384,0.0006000000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2264,0.02564102564102564,0.2016,0.6428571428571429,0.53,2.3e-05,0.0,0.00097,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2265,0.008547008547008548,0.2017,0.2857142857142857,0.24,0.0104,0.07692307692307693,0.0007900000000000001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2266,0.5384615384615384,0.20139999999999997,0.2857142857142857,0.4,0.0207,0.07692307692307693,0.0006500000000000001,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2267,0.05413105413105413,0.20179999999999998,0.07142857142857142,0.53,0.0082469,0.0,0.001465,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2268,0.7150997150997151,0.2016,0.6428571428571429,0.3,0.0102133,0.038461538461538464,0.001465,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2269,0.05413105413105413,0.20179999999999998,0.14285714285714285,0.53,0.0092736,0.0,0.001465,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2271,0.017094017094017096,0.20139999999999997,0.42857142857142855,0.13999999999999999,0.0201,0.0,0.00023,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2272,0.045584045584045586,0.2011,0.42857142857142855,0.27,3.25e-05,0.0,0.00032,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2274,0.3162393162393162,0.20190000000000002,0.2857142857142857,0.2,0.00299,0.038461538461538464,0.0015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2275,0.717948717948718,0.2011,0.7142857142857143,0.25,0.0074,0.038461538461538464,0.00035000000000000005,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2276,0.6837606837606838,0.2016,0.2857142857142857,0.15,4.2e-05,0.0,0.00104,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2277,0.1225071225071225,0.2015,0.14285714285714285,0.35,0.0092,0.07692307692307693,0.0007199999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2278,0.03418803418803419,0.2017,0.07142857142857142,0.16,0.0098696,0.07692307692307693,0.00045,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2279,0.045584045584045586,0.2015,0.14285714285714285,0.4,0.0141,0.07692307692307693,0.0008500000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2280,0.6011396011396012,0.20059999999999997,0.07142857142857142,0.6,0.0306,0.4230769230769231,8.999999999999999e-05,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2281,0.27350427350427353,0.2011,0.42857142857142855,0.47000000000000003,0.0318,0.11538461538461539,0.00030000000000000003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2282,0.37037037037037035,0.2016,0.2857142857142857,0.12,0.009920000000000002,0.07692307692307693,0.00045,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2283,0.11965811965811966,0.20190000000000002,0.42857142857142855,0.36,0.0076,0.15384615384615385,0.0010199999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2284,0.6153846153846154,0.20139999999999997,0.2857142857142857,0.35,0.0088,0.038461538461538464,0.0010999999999999998,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2285,0.05413105413105413,0.2016,0.42857142857142855,0.53,0.023,0.07692307692307693,0.00118,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2286,0.150997150997151,0.2016,0.2857142857142857,0.4,0.0193,0.07692307692307693,0.0010999999999999998,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2287,0.05128205128205128,0.2015,0.42857142857142855,0.2,0.011300000000000001,0.07692307692307693,0.001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2288,0.1282051282051282,0.2015,0.5714285714285714,0.38,0.0148,0.07692307692307693,0.00068,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2289,0.02564102564102564,0.2012,0.5714285714285714,0.53,0.03,0.07692307692307693,0.00048000000000000007,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2290,0.05413105413105413,0.2008,0.35714285714285715,0.53,0.0189,0.07692307692307693,0.00045,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2291,0.05413105413105413,0.20179999999999998,0.07142857142857142,0.53,0.0082011,0.0,0.001465,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2292,0.05413105413105413,0.20179999999999998,0.14285714285714285,0.53,0.0068878,0.0,0.001465,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2293,0.05413105413105413,0.20179999999999998,0.2857142857142857,0.53,0.0087656,0.0,0.001465,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2294,0.23931623931623933,0.2021,0.42857142857142855,0.4,0.0007456,0.0,0.001465,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2295,0.5384615384615384,0.2009,0.2857142857142857,0.4,0.0054,0.07692307692307693,0.00042000000000000007,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2296,0.3789173789173789,0.20139999999999997,0.14285714285714285,0.35,0.0367,0.07692307692307693,0.00037,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2297,0.23931623931623933,0.202,0.42857142857142855,0.4,0.0018,0.07692307692307693,0.0014000000000000002,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2298,0.011396011396011397,0.20139999999999997,0.2857142857142857,0.45999999999999996,0.022,0.07692307692307693,0.00135,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2299,0.011396011396011397,0.2016,0.2857142857142857,0.4,0.022,0.07692307692307693,0.0013000000000000002,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2300,0.23931623931623933,0.2016,0.42857142857142855,0.4,0.0214,0.07692307692307693,0.001,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2301,0.011396011396011397,0.2011,0.2857142857142857,0.45999999999999996,0.036,0.07692307692307693,0.00097,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2302,0.23931623931623933,0.2016,0.42857142857142855,0.4,0.0223,0.07692307692307693,0.00095,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2303,0.23646723646723647,0.2016,0.07142857142857142,0.5700000000000001,0.0235,0.07692307692307693,0.00086,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2304,0.28774928774928776,0.2015,0.5714285714285714,0.53,0.0167,0.07692307692307693,0.0007700000000000001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2305,0.14245014245014245,0.2016,0.2857142857142857,0.27,0.01551,0.07692307692307693,0.0007700000000000001,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2306,0.011396011396011397,0.20070000000000002,0.2857142857142857,0.45,0.048,0.07692307692307693,0.0006500000000000001,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2307,0.011396011396011397,0.2004,0.0,0.4,0.044,0.07692307692307693,0.0006500000000000001,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2308,0.07122507122507123,0.20139999999999997,0.14285714285714285,0.54,0.032,0.07692307692307693,0.0005499999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2309,0.16524216524216523,0.20129999999999998,0.2857142857142857,0.6,0.019,0.07692307692307693,0.0005,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2310,0.05413105413105413,0.2009,0.42857142857142855,0.53,0.044,0.07692307692307693,0.00045,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2311,0.13675213675213677,0.2016,0.2857142857142857,0.24,0.0125,0.07692307692307693,0.00045,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2312,0.7207977207977208,0.2016,0.2857142857142857,0.25,0.0077,0.07692307692307693,0.00038,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2313,0.27350427350427353,0.2012,0.42857142857142855,0.45,0.022,0.07692307692307693,0.00035000000000000005,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2314,0.005698005698005698,0.2016,0.07142857142857142,0.2,0.015,0.0,0.00047000000000000004,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2315,0.27350427350427353,0.20099999999999998,0.35714285714285715,0.45999999999999996,0.026748799999999996,0.0,0.00032,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2316,0.03418803418803419,0.2017,0.14285714285714285,0.16,0.0028,0.0,0.00043999999999999996,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2317,0.46438746438746437,0.20070000000000002,0.2857142857142857,0.25,0.05700000000000001,0.07692307692307693,0.00027,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2318,0.002849002849002849,0.20179999999999998,0.2857142857142857,0.15,0.0052,0.0,0.00031,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2319,0.03133903133903134,0.20179999999999998,0.2857142857142857,0.13999999999999999,0.013499999999999998,0.07692307692307693,0.00030000000000000003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2320,0.06837606837606838,0.202,0.14285714285714285,0.25,0.0021367,0.0,0.0014849999999999998,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2321,0.011396011396011397,0.20129999999999998,0.2857142857142857,0.5700000000000001,0.0222816,0.0,0.001535,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2322,0.011396011396011397,0.2015,0.2857142857142857,0.5700000000000001,0.0143203,0.0,0.001565,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2323,0.13105413105413105,0.2017,0.7142857142857143,0.13999999999999999,0.0148,0.038461538461538464,0.0002,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2324,0.16809116809116809,0.20129999999999998,0.14285714285714285,0.36,0.0278,0.3076923076923077,0.00045,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2325,0.09116809116809117,0.2012,0.07142857142857142,0.5700000000000001,3.09e-05,0.19230769230769232,0.0015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2327,0.2934472934472934,0.2009,0.0,0.25,0.022,0.038461538461538464,0.00025,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2328,0.011396011396011397,0.20190000000000002,0.2857142857142857,0.4,0.002,0.0,0.0018099999999999998,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2329,0.5982905982905983,0.20179999999999998,0.2857142857142857,0.27,0.0108,0.0,0.0010999999999999998,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2330,0.039886039886039885,0.2016,0.2857142857142857,0.4,0.0168,0.0,0.00109,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2331,0.06267806267806268,0.2017,0.2857142857142857,0.24,0.0117,0.0,0.00045,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2333,0.39316239316239315,0.202,0.7142857142857143,0.25,0.0004,0.0,0.000835,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2334,0.14814814814814814,0.2011,0.14285714285714285,0.36,0.0226185,0.0,0.00031,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2335,0.1452991452991453,0.2016,0.2857142857142857,0.53,0.0174,0.07692307692307693,0.00103,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2337,0.36182336182336183,0.2016,0.14285714285714285,0.16,0.011300000000000001,0.0,0.00031,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2339,0.02849002849002849,0.20190000000000002,0.2857142857142857,0.2,0.0109007,0.038461538461538464,0.0016,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2340,0.32763532763532766,0.2016,0.2857142857142857,0.44000000000000006,0.0130341,0.0,0.0016150000000000001,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2341,0.022792022792022793,0.2017,0.2857142857142857,0.45999999999999996,0.0031538,0.0,0.0016150000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2342,0.011396011396011397,0.2017,0.2857142857142857,0.4,0.0127453,0.0,0.0016650000000000002,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2343,0.08831908831908832,0.2015,0.2857142857142857,0.24,0.0284,0.038461538461538464,0.00039500000000000006,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2344,0.5128205128205128,0.20179999999999998,0.07142857142857142,0.2,0.0047,0.11538461538461539,0.00054,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2345,0.16524216524216523,0.199,0.6428571428571429,0.16,0.0092,0.3076923076923077,0.00043999999999999996,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2346,0.1225071225071225,0.20099999999999998,0.7857142857142857,0.35,0.0254,0.4230769230769231,0.00035000000000000005,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2347,0.039886039886039885,0.20179999999999998,0.2857142857142857,0.4,0.008,0.07692307692307693,0.0014199999999999998,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2348,0.11965811965811966,0.2016,0.42857142857142855,0.5700000000000001,0.01,0.07692307692307693,0.00109,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2349,0.20797720797720798,0.2015,0.2857142857142857,0.2,0.009,0.07692307692307693,0.00107,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2350,0.1225071225071225,0.2015,0.2857142857142857,0.35,0.0121,0.07692307692307693,0.00081,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2351,0.5413105413105413,0.2015,0.2857142857142857,0.28500000000000003,0.0132,0.07692307692307693,0.00106,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2352,0.06267806267806268,0.2016,0.2857142857142857,0.36,0.0105,0.07692307692307693,0.00047000000000000004,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2353,0.05413105413105413,0.2012,0.35714285714285715,0.53,0.0177,0.07692307692307693,0.00075,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2354,0.1225071225071225,0.2015,0.2857142857142857,0.32,0.013499999999999998,0.07692307692307693,0.00074,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2355,0.02564102564102564,0.2016,0.2857142857142857,0.53,0.011,0.07692307692307693,0.0014399999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2356,0.46438746438746437,0.20179999999999998,0.2857142857142857,0.25,0.0039,0.0,0.0007199999999999999,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2357,0.02849002849002849,0.2017,0.2857142857142857,0.2,0.0058,0.07692307692307693,0.00177,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2361,0.3076923076923077,0.2021,0.07142857142857142,0.15,0.00019,0.0,0.0005499999999999999,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2362,0.3076923076923077,0.2021,0.0,0.15,0.00046,0.0,0.0005499999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2365,0.3076923076923077,0.202,0.0,0.2,0.00024,0.0,0.0005499999999999999,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2367,0.20797720797720798,0.2017,0.2857142857142857,0.2,0.0081597,0.0,0.001695,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2368,0.011396011396011397,0.2017,0.2857142857142857,0.45999999999999996,0.0125188,0.0,0.0017150000000000002,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2369,0.011396011396011397,0.2015,0.2857142857142857,0.5700000000000001,0.0153281,0.0,0.0017150000000000002,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2370,0.3076923076923077,0.202,0.07142857142857142,0.2,0.0003,0.0,0.0005499999999999999,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2371,0.03133903133903134,0.20190000000000002,0.14285714285714285,0.13999999999999999,0.0078,0.07692307692307693,0.0004,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2373,0.41595441595441596,0.2016,0.7142857142857143,0.5,0.0092,0.07692307692307693,0.00129,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2374,0.5982905982905983,0.2016,0.2857142857142857,0.27,0.0264,0.07692307692307693,0.0006500000000000001,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2375,0.09401709401709402,0.20179999999999998,0.2857142857142857,0.45999999999999996,0.0053189000000000005,0.0,0.00179,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2376,0.04843304843304843,0.2016,0.14285714285714285,0.35,0.006907,0.038461538461538464,0.0018,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2379,0.07407407407407407,0.20139999999999997,0.42857142857142855,0.35,0.0121,0.07692307692307693,0.0009,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2380,0.7236467236467237,0.20179999999999998,0.5,0.15,0.005,0.0,0.000265,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2381,0.7264957264957265,0.2017,0.2857142857142857,0.36,0.0115,0.4230769230769231,0.00063,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2382,0.5982905982905983,0.2016,0.2857142857142857,0.27,0.014599999999999998,0.15384615384615385,0.0005499999999999999,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2383,0.28774928774928776,0.202,0.7142857142857143,0.3,0.0024,0.038461538461538464,0.00135,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2384,0.14245014245014245,0.2017,0.2857142857142857,0.27,0.007299999999999999,0.07692307692307693,0.0007199999999999999,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2385,0.24786324786324787,0.202,0.07142857142857142,0.15,0.0037,0.0,0.00028,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2386,0.1225071225071225,0.2012,0.2857142857142857,0.35,0.0327,0.07692307692307693,0.00035000000000000005,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2387,0.7293447293447294,0.20099999999999998,0.2857142857142857,0.13,0.0093,0.0,0.00014,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2388,0.7293447293447294,0.20129999999999998,0.2857142857142857,0.13,0.0035700000000000003,0.0,0.00016,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2389,0.07407407407407407,0.20129999999999998,0.2857142857142857,0.25,2.39e-05,0.19230769230769232,0.0006500000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2390,0.05413105413105413,0.2021,0.42857142857142855,0.53,0.0004,0.038461538461538464,1e-05,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2391,0.1225071225071225,0.2015,0.14285714285714285,0.35,0.01,0.07692307692307693,0.0007900000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2392,0.20797720797720798,0.2016,0.2857142857142857,0.2,0.0084,0.07692307692307693,0.00129,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2393,0.1225071225071225,0.2015,0.14285714285714285,0.35,0.0112,0.07692307692307693,0.00081,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2394,0.41595441595441596,0.2016,0.07142857142857142,0.5,0.0184,0.6923076923076923,3.0489999999999998e-05,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2397,0.05128205128205128,0.2015,0.2857142857142857,0.2,0.0094,0.07692307692307693,0.0009600000000000001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2398,0.26495726495726496,0.19890000000000002,0.21428571428571427,0.5,0.0067,0.07692307692307693,0.00048000000000000007,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2399,0.26495726495726496,0.19890000000000002,0.07142857142857142,0.5,0.0176,0.07692307692307693,0.00033,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2400,0.16524216524216523,0.2009,0.2857142857142857,0.63,0.0211,0.0,0.0004,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2401,0.11396011396011396,0.2008,0.0,0.1,1.9e-05,0.2692307692307692,0.0006500000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2402,0.14245014245014245,0.20179999999999998,0.2857142857142857,0.27,0.0027,0.038461538461538464,0.0008799999999999999,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2403,0.14245014245014245,0.20190000000000002,0.2857142857142857,0.27,0.0023,0.038461538461538464,0.0009,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2404,0.08831908831908832,0.20179999999999998,0.07142857142857142,0.24,0.0134,0.0,0.00048000000000000007,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2405,0.20797720797720798,0.2016,0.14285714285714285,0.2,0.012,0.0,0.00114,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2406,0.07407407407407407,0.20070000000000002,0.0,0.61,0.024,0.4230769230769231,0.00024000000000000003,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2407,0.14245014245014245,0.2016,0.2857142857142857,0.27,0.032,0.0,0.0006500000000000001,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2412,0.022792022792022793,0.20139999999999997,0.2857142857142857,0.58,0.0025,0.0,0.00115,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2414,0.017094017094017096,0.2017,0.14285714285714285,0.13,0.01372,0.038461538461538464,0.00032,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2415,0.05413105413105413,0.2008,0.0,0.53,0.044,0.07692307692307693,0.00028,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2416,0.5982905982905983,0.2016,0.2857142857142857,0.27,2.03e-05,0.2692307692307692,0.00058,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2417,0.14245014245014245,0.20190000000000002,0.2857142857142857,0.27,1.22e-05,0.2692307692307692,0.00075,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2418,0.1225071225071225,0.2012,0.5,0.6,0.0166,0.6153846153846154,0.00030000000000000003,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2419,0.13675213675213677,0.2015,0.2857142857142857,0.21666666666666665,0.01085,0.0,0.00027499999999999996,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2420,0.13675213675213677,0.2015,0.2857142857142857,0.24,0.0205,0.07692307692307693,0.00030000000000000003,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2421,0.02564102564102564,0.20129999999999998,0.07142857142857142,0.355,0.03,0.038461538461538464,0.00048000000000000007,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2422,0.7321937321937322,0.2016,0.7142857142857143,0.16,0.0128,0.038461538461538464,0.00025,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2423,0.03418803418803419,0.20139999999999997,0.2857142857142857,0.16,0.027499999999999997,0.038461538461538464,0.00025,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2428,0.34472934472934474,0.2016,0.07142857142857142,0.27,0.01796,0.07692307692307693,0.0005099999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2429,0.301994301994302,0.2016,0.2857142857142857,0.38,0.0144624,0.0,0.00047000000000000004,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2430,0.22507122507122507,0.2017,0.0,0.13999999999999999,0.0147,0.038461538461538464,0.00026,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2431,0.34472934472934474,0.2015,0.2857142857142857,0.27,0.0195,0.0,0.00052,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2432,0.011396011396011397,0.2011,0.2857142857142857,0.4,0.0273392,0.0,0.001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2433,0.011396011396011397,0.2011,0.2857142857142857,0.4,0.0349266,0.0,0.001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2434,0.09116809116809117,0.20059999999999997,0.35714285714285715,0.47000000000000003,0.039,0.0,0.00074,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
